"unique_ID","species","Long","Lat","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
2228,"Eucalyptus tenera",117.167777777778,-30.7763888888889,"181","137","47","5373","342","56","286","125","203","250","114","326","59","11","57","155","38","43","149"
2228,"Eucalyptus tenera",117.167777777778,-30.7761111111111,"181","137","47","5373","342","56","286","125","203","250","114","326","59","11","57","155","38","43","149"
2229,"Eucalyptus sargentii subsp. sargentii",117.320833333333,-30.7991666666667,"184","138","48","5378","344","59","285","128","207","253","117","303","55","10","57","144","36","40","137"
2230,"Eucalyptus moderata ",117.376111111111,-30.8097222222222,"182","138","48","5433","343","56","287","125","205","252","114","303","55","10","56","143","36","38","136"
2232,"Eucalyptus ceratocorys",117.401111111111,-30.8125,"182","138","48","5433","343","56","287","125","205","252","114","303","55","10","56","143","36","38","136"
2235,"Eucalyptus obtusiflora subsp. dongarraensis (subsp. cowcowensis)",117.4175,-31.1491666666667,"179","137","48","5381","339","54","285","123","231","248","112","316","54","11","54","146","38","42","141"
2236,"Eucalyptus sargentii subsp. onesis",117.135833333333,-31.8280555555556,"175","141","49","5216","337","50","287","122","226","243","111","386","72","10","63","189","35","43","186"
2237,"Eucalyptus dorrienii ",116.8775,-32.4813888888889,"161","137","49","4959","320","45","275","102","209","226","102","501","99","11","71","257","42","42","257"
2241,"Eucalyptus longicornis",117.24,-33.0933333333333,"159","128","50","4506","309","53","256","115","218","218","105","418","74","11","61","197","41","41","196"
2243,"Eucalyptus astringens subsp. redacta",118.664722222222,-34.3313888888889,"157","114","55","3367","272","65","207","125","200","200","116","476","60","17","38","165","62","62","162"
2244,"Eucalyptus ecostata  ",119.929722222222,-33.9452777777778,"168","117","55","3415","285","73","212","134","211","211","125","500","63","18","39","182","68","71","177"
2245,"Eucalyptus brachycalyx (E. pleurocorys)",119.927222222222,-33.9483333333333,"168","117","55","3415","285","73","212","134","211","211","125","500","63","18","39","182","68","71","177"
2246,"Eucalyptus burdettiana",120.026666666667,-33.9258333333333,"167","117","55","3403","284","72","212","133","210","210","124","508","65","18","39","186","68","72","180"
2247,"Eucalyptus coronata",120.026666666667,-33.9258333333333,"167","117","55","3403","284","72","212","133","210","210","124","508","65","18","39","186","68","72","180"
2248,"Eucalyptus sporadica ",120.186666666667,-33.6852777777778,"166","120","55","3556","287","69","218","130","210","210","121","474","57","19","33","165","73","73","160"
2251,"Eucalyptus oleosa subsp. corvina",120.072777777778,-33.5836111111111,"163","122","54","3651","289","64","225","126","196","209","116","446","52","19","28","148","76","77","145"
2259,"Eucalyptus oleosa subsp. cylindroidea",121.3825,-33.1866666666667,"167","116","52","3680","287","68","219","128","202","213","120","417","50","17","33","146","63","63","145"
2262,"Eucalyptus delicata",121.176388888889,-33.0552777777778,"166","119","52","3837","291","65","226","125","203","214","117","411","48","18","30","141","66","66","139"
2264,"Eucalyptus angustissima",121.172777777778,-33.0430555555556,"166","119","52","3837","291","65","226","125","203","214","117","411","48","18","30","141","66","66","139"
2272,"Eucalyptus rhomboidea",120.752222222222,-32.0533333333333,"173","131","49","4711","319","55","264","121","220","233","112","316","40","18","27","111","57","62","105"
2272,"Eucalyptus rhomboidea",120.752222222222,-32.5658333333333,"165","127","50","4394","305","55","250","118","209","221","109","369","44","19","28","127","64","67","124"
2281,"Eucalyptus prolixa",120.531111111111,-32.2627777777778,"170","131","50","4616","315","54","261","119","216","228","110","345","43","18","30","122","58","63","118"
2283,"Eucalyptus longicornis",120.510833333333,-32.2377777777778,"169","131","50","4658","314","53","261","118","215","228","109","344","43","18","29","121","58","63","118"
2284,"Eucalyptus longicornis (possible hybrid with E. flocktoniae)",120.506666666667,-32.23,"169","131","50","4658","314","53","261","118","215","228","109","344","43","18","29","121","58","63","118"
2284,"Eucalyptus longicornis",120.506666666667,-32.23,"169","131","50","4658","314","53","261","118","215","228","109","344","43","18","29","121","58","63","118"
2286,"Eucalyptus frenchiana",120.752222222222,-32.0533333333333,"173","131","49","4711","319","55","264","121","220","233","112","316","40","18","27","111","57","62","105"
2286,"Eucalyptus frenchiana",120.752222222222,-32.5658333333333,"165","127","50","4394","305","55","250","118","209","221","109","369","44","19","28","127","64","67","124"
2287,"Eucalyptus flocktoniae subsp. flocktoniae",120.936388888889,-31.2422222222222,"176","134","48","5070","327","51","276","119","173","241","110","281","40","16","28","99","50","66","92"
2300,"Eucalyptus woodwardii",123.113055555556,-31.0219444444444,"177","139","49","4989","327","44","283","145","145","239","110","246","28","15","18","74","50","60","65"
2303,"Eucalyptus hypolaena",123.368888888889,-31.0288888888889,"178","140","49","4929","328","45","283","148","147","239","113","237","27","14","18","71","48","57","62"
2306,"Eucalyptus salmonophloia",123.669444444444,-31.0355555555556,"181","142","50","4864","329","47","282","185","150","241","116","227","25","14","19","67","46","55","57"
2319,"Eucalyptus oleosa subsp. oleosa",132.128888888889,-30.4863888888889,"184","150","54","4462","327","50","277","156","236","237","124","204","24","9","21","63","44","54","51"
2323,"Eucalyptus socialis subsp. victoriensis",132.209444444444,-30.5063888888889,"185","150","54","4436","327","52","275","158","237","238","125","202","24","9","21","63","42","51","51"
2430,"Eucalyptus socialis subsp. eucentrica",133.193888888889,-24.8361111111111,"213","158","47","6177","371","41","330","278","150","287","130","236","35","11","38","89","33","88","36"
2434,"Corymbia opaca",133.655833333333,-24.0083333333333,"206","161","48","6135","366","33","333","279","144","279","123","276","36","10","38","104","37","104","43"
2435,"Eucalyptus intertexta",133.795277777778,-23.3247222222222,"206","158","48","5981","363","35","328","268","145","277","125","315","45","10","45","129","39","128","45"
2436,"Eucalyptus victrix",133.463888888889,-22.0094444444444,"230","145","48","5585","370","68","302","286","173","294","153","317","65","7","67","160","28","156","29"
2437,"Corymbia sphaerica",134.1325,-21.2208333333333,"242","139","48","5372","374","85","289","302","186","302","167","348","93","5","88","203","17","203","18"
2439,"Corymbia deserticola subsp. mesogeotica",134.214166666667,-20.0236111111111,"252","133","49","4876","376","105","271","305","183","305","183","383","100","3","100","241","12","241","12"
2440,"Eucalyptus pruinosa subsp. pruinosa",134.189722222222,-19.7255555555556,"255","131","49","4752","376","111","265","306","188","306","188","390","99","2","99","246","13","177","13"
2441,"Corymbia setosa subsp. setosa",133.778333333333,-18.2883333333333,"262","147","53","4423","385","108","277","298","198","310","198","490","133","1","106","319","12","221","12"
2443,"Corymbia ferruginea subsp. stypophylla",133.6975,-17.8822222222222,"264","150","53","4348","387","108","279","299","201","311","201","519","145","1","107","343","11","231","11"
2447,"Eucalyptus gregoriensis",130.9125,-16.8852777777778,"269","149","54","4058","385","112","273","299","209","311","209","647","155","1","105","415","10","306","10"
2449,"Corymbia terminalis ",130.656111111111,-15.7925,"276","139","56","3409","382","136","246","305","225","311","225","811","199","0","112","534","4","239","4"
2452,"Eucalyptus distans",131.906111111111,-14.8816666666667,"272","144","56","3231","383","130","253","291","224","307","224","941","235","0","111","624","5","265","5"
2456,"Eucalyptus apodophylla",131.84,-13.8480555555556,"269","135","57","2657","373","140","233","287","229","298","229","1206","286","1","104","758","7","373","7"
2457,"Corymbia polysciada",131.84,-13.8480555555556,"269","135","57","2657","373","140","233","287","229","298","229","1206","286","1","104","758","7","373","7"
2458,"Eucalyptus umbrawarrensis",131.769444444444,-13.9113888888889,"269","136","58","2671","372","139","233","287","229","298","229","1200","285","1","104","755","7","369","7"
2461,"Corymbia grandifolia subsp. lamprocardia",132.052777777778,-13.6661111111111,"272","133","58","2551","374","146","228","284","234","300","234","1267","289","2","104","789","7","387","7"
2463,"Corymbia dichromophloia",132.156388888889,-13.6536111111111,"273","133","58","2541","376","147","229","286","235","301","235","1267","286","2","105","794","6","385","6"
2464,"Corymbia jacobsiana",131.741944444444,-13.7494444444444,"268","134","58","2557","370","142","228","285","230","296","230","1239","294","1","104","772","7","380","7"
2466,"Corymbia ferruginea subsp. ferruginea",131.691666666667,-13.6772222222222,"268","133","58","2517","369","142","227","281","230","296","230","1250","296","1","103","776","8","380","8"
2468,"Eucalyptus oligantha",131.393055555556,-13.5161111111111,"270","129","58","2350","367","148","219","282","235","296","235","1278","302","2","103","804","9","373","9"
2470,"Corymbia foelscheana",131.393055555556,-13.5161111111111,"270","129","58","2350","367","148","219","282","235","296","235","1278","302","2","103","804","9","373","9"
2471,"Corymbia porrecta",131.424166666667,-12.7083333333333,"274","116","59","1931","358","162","196","282","244","294","244","1356","323","1","102","859","5","384","5"
2474,"Corymbia chartacea",132.901944444444,-12.5372222222222,"278","116","61","1777","368","179","189","285","251","299","251","1468","340","1","109","986","5","382","5"
2475,"Eucalyptus alba var. australasica",132.891388888889,-12.5008333333333,"278","116","61","1777","368","179","189","285","251","299","251","1468","340","1","109","986","5","382","5"
2476,"Corymbia ptychocarpa subsp. aptycha",133.020833333333,-12.385,"277","114","61","1724","364","179","185","283","250","296","250","1463","347","1","110","982","7","369","7"
2479,"Corymbia oocarpa",133.722777777778,-12.1372222222222,"273","98","60","1766","345","183","162","282","246","292","246","1278","287","0","109","849","3","291","3"
2486,"Eucalyptus koolpinensis",132.575555555556,-13.5158333333333,"275","132","59","2469","376","153","223","286","238","302","238","1334","295","1","105","848","6","399","6"
2488,"Corymbia umbonata",132.551388888889,-14.5958333333333,"270","144","56","3152","383","130","253","294","224","305","224","955","237","0","109","626","7","285","7"
2489,"Eucalyptus camaldulensis subsp. obtusa",133.397777777778,-16.2519444444444,"264","149","56","3640","377","114","263","289","211","303","211","699","181","0","108","461","9","333","9"
2497,"Corymbia pocillum",140.646666666667,-18.5275,"265","131","54","3670","374","134","240","299","211","304","211","679","207","1","120","484","7","370","7"
2498,"Eucalyptus leucophloia subsp. euroa",140.646666666667,-18.5275,"265","131","54","3670","374","134","240","299","211","304","211","679","207","1","120","484","7","370","7"
2500,"Eucalyptus distans",142.515555555556,-18.2463888888889,"263","140","56","3404","378","128","250","287","214","301","214","756","225","2","120","541","8","379","8"
2502,"Corymbia serendipita",143.791111111111,-18.6197222222222,"230","149","57","3647","350","91","259","267","192","270","178","801","226","4","115","548","15","395","17"
2504,"Corymbia ligans (subsp. novacastrensis)",143.791111111111,-18.6197222222222,"230","149","57","3647","350","91","259","267","192","270","178","801","226","4","115","548","15","395","17"
2505,"Corymbia peltata",143.826388888889,-18.6194444444444,"227","149","57","3644","346","88","258","264","189","267","175","796","224","4","114","544","15","393","17"
2506,"Eucalyptus moluccana (northern variant)",145.0475,-17.7275,"214","120","57","2951","309","101","208","241","182","246","172","807","192","4","104","528","17","373","24"
2507,"Corymbia stockeri subsp. stockeri ",144.988888888889,-17.625,"216","121","58","2892","312","104","208","242","185","247","175","817","196","3","106","536","15","390","20"
2508,"Eucalyptus shirleyi ",144.985277777778,-17.6244444444444,"216","121","58","2892","312","104","208","242","185","247","175","817","196","3","106","536","15","390","20"
2509,"Eucalyptus chartaboma",144.955833333333,-17.5405555555556,"219","121","58","2850","314","107","207","244","188","250","178","855","207","3","106","562","15","410","20"
2511,"Corymbia clarksoniana",143.516111111111,-14.82,"259","124","61","2290","350","149","201","277","233","284","226","1151","299","1","114","806","7","488","13"
2512,"Eucalyptus brassiana",143.451111111111,-14.615,"250","120","61","2222","340","146","194","268","225","275","218","1189","304","2","113","834","9","509","14"
2513,"Corymbia stockeri subsp. peninsularis",143.439722222222,-14.5991666666667,"250","120","61","2222","340","146","194","268","225","275","218","1189","304","2","113","834","9","509","14"
2514,"Eucalyptus drepanophylla",143.439722222222,-14.5991666666667,"250","120","61","2222","340","146","194","268","225","275","218","1189","304","2","113","834","9","509","14"
2515,"Corymbia nesophila",143.379722222222,-14.4122222222222,"252","114","61","2158","339","153","186","269","228","276","221","1226","308","3","114","864","10","530","14"
2518,"Eucalyptus biterranea x E. brassiana?",143.206111111111,-12.7258333333333,"253","84","63","1599","317","185","132","266","243","270","229","1863","403","15","95","1125","47","609","93"
2518,"Eucalyptus biterranea",143.206111111111,-12.7258333333333,"253","84","63","1599","317","185","132","266","243","270","229","1863","403","15","95","1125","47","609","93"
2520,"Eucalyptus staigeriana",144.751944444444,-16.2027777777778,"236","108","61","2277","319","142","177","255","210","261","203","1338","311","10","99","863","38","546","48"
2521,"Eucalyptus tardecidens",144.736111111111,-16.3783333333333,"239","111","60","2312","325","143","182","258","213","265","206","1305","305","9","101","849","34","548","42"
2524,"Eucalyptus grandis",145.459166666667,-17.4533333333333,"192","109","56","2821","282","90","192","219","160","223","152","1397","276","29","79","795","92","664","118"
2525,"Eucalyptus mediocris (E. irritans)",145.001388888889,-17.7641666666667,"217","121","57","2978","313","103","210","243","184","249","174","802","191","4","106","528","17","373","23"
2526,"Eucalyptus howittiana",145.186111111111,-18.6208333333333,"221","124","56","3323","319","99","220","251","184","256","173","766","172","9","94","474","28","439","34"
2527,"Corymbia ligans",145.190277777778,-19.0891666666667,"228","126","55","3522","331","102","229","260","189","266","177","683","174","7","97","420","24","406","25"
2528,"Corymbia dimorpha",145.921944444444,-19.2808333333333,"227","114","54","3383","320","109","211","259","189","264","178","665","144","8","90","398","27","372","31"
2530,"Corymbia erythrophloia",145.953888888889,-19.7488888888889,"233","120","53","3565","334","111","223","268","194","272","182","617","143","6","89","365","27","351","35"
2531,"Eucalyptus drepanophylla (E. xanthoclada)",145.953888888889,-19.7488888888889,"233","120","53","3565","334","111","223","268","194","272","182","617","143","6","89","365","27","351","35"
2532,"Eucalyptus drepanophylla",145.514722222222,-20.2661111111111,"227","131","53","3964","340","94","246","264","184","270","170","696","159","9","85","399","39","395","47"
2533,"Eucalyptus quadricostata",145.316111111111,-20.4805555555556,"229","135","53","4113","345","93","252","268","185","274","171","687","156","9","85","393","39","391","46"
2534,"Corymbia brachycarpa",145.179166666667,-20.7311111111111,"226","137","52","4260","345","86","259","272","180","272","165","623","138","8","85","354","36","354","44"
2535,"Corymbia plena",145.0275,-20.7675,"230","139","53","4287","350","90","260","277","184","277","169","580","131","6","86","338","31","338","40"
2536,"Eucalyptus whitei",145.031944444444,-20.9847222222222,"233","139","52","4400","354","90","264","281","186","281","170","561","126","7","84","319","32","319","40"
2538,"Eucalyptus socialis subsp. eucentrica",146.157222222222,-22.2477777777778,"228","143","51","4610","354","78","276","280","179","280","163","584","120","9","73","305","45","305","54"
2539,"Eucalyptus socialis subsp. eucentrica",146.155555555556,-22.2522222222222,"228","144","52","4620","353","77","276","279","178","279","162","583","119","9","72","303","46","303","55"
2541,"Corymbia clandestina",147.385555555556,-22.6833333333333,"215","142","51","4597","338","64","274","266","165","266","150","622","106","13","63","302","56","302","63"
2542,"Corymbia aureola",147.997777777778,-22.2402777777778,"216","134","52","4258","330","74","256","264","170","264","156","596","100","13","60","282","54","282","59"
2543,"Corymbia xanthope",149.988333333333,-22.8586111111111,"220","111","51","3699","311","96","215","258","177","261","167","898","172","21","66","446","80","440","99"
2544,"Eucalyptus fibrosa (northern variant) x E. platyphylla?",149.988333333333,-22.8586111111111,"220","111","51","3699","311","96","215","258","177","261","167","898","172","21","66","446","80","440","99"
2544,"Eucalyptus fibrosa (northern variant)",149.988333333333,-22.8586111111111,"220","111","51","3699","311","96","215","258","177","261","167","898","172","21","66","446","80","440","99"
2545,"Eucalyptus decolor",151.275555555556,-24.1975,"216","111","52","3686","311","98","213","258","173","258","163","946","159","28","56","432","100","432","109"
2546,"Eucalyptus campanulata (E. montivaga)",150.982777777778,-24.3713888888889,"177","121","51","4119","284","50","234","224","130","224","119","939","141","35","46","398","123","398","132"
2547,"Corymbia watsoniana subsp. capillata",149.108611111111,-24.6347222222222,"206","149","52","4877","335","50","285","262","152","262","137","694","113","22","52","312","83","312","88"
2549,"Eucalyptus panda",148.657777777778,-25.3038888888889,"190","153","51","5213","327","30","297","251","133","251","118","677","104","18","48","293","82","293","94"
2550,"Corymbia dolichocarpa",148.739722222222,-26.2897222222222,"195","153","50","5444","335","32","303","259","135","259","119","625","92","26","40","247","92","247","95"
2551,"Angophora floribunda",148.792222222222,-26.4322222222222,"197","152","50","5447","338","35","303","261","137","261","122","624","90","25","38","241","96","241","101"
2552,"Angophora melanoxylon",148.687222222222,-27.9627777777778,"204","139","47","5570","343","53","290","265","143","272","129","550","83","25","35","203","91","199","93"
2553,"Eucalyptus camaldulensis subsp. acuta",148.169166666667,-28.7033333333333,"203","142","47","5804","349","48","301","274","125","274","125","464","71","22","35","172","78","172","78"
2554,"Eucalyptus intertexta",146.845555555556,-30.3905555555556,"196","141","46","5879","350","45","305","263","132","269","118","430","55","21","29","150","77","141","79"
2555,"Eucalyptus camaldulensis subsp. arida",141.256944444444,-31.8883333333333,"177","131","45","5533","327","42","285","177","105","247","105","245","27","14","18","68","49","65","49"
2556,"Eucalyptus largiflorens (green-leaf variant)",140.891111111111,-31.7725,"184","136","46","5586","336","45","291","250","111","255","111","206","24","12","19","59","40","59","40"
2557,"Eucalyptus dumosa x E. largiflorens",140.666111111111,-34.2347222222222,"170","142","50","4894","325","45","280","139","229","233","107","258","28","14","20","78","50","51","74"
2558,"Eucalyptus dumosa",140.945833333333,-33.8363888888889,"173","140","49","5052","328","45","283","141","234","237","108","259","27","17","15","76","54","54","69"
2561,"Eucalyptus oleosa subsp. ampliata",137.984166666667,-33.8194444444444,"166","126","50","4499","307","55","252","117","222","223","109","388","52","14","41","147","49","50","144"
2566,"Eucalyptus leucoxylon subsp. pruinosa",138.026944444444,-32.7055555555556,"156","131","48","5089","303","34","269","91","218","221","91","540","70","22","40","199","69","71","199"
2569,"Eucalyptus cladocalyx subsp. petila",138.034722222222,-32.6994444444444,"156","131","48","5089","303","34","269","91","218","221","91","540","70","22","40","199","69","71","199"
2577,"Eucalyptus vernicosa",146.764166666667,-43.2305555555556,"67","68","46","2771","153","6","147","34","103","103","31","1531","161","84","17","459","288","288","433"
2580,"Eucalyptus odorata (E. silvestris)",140.997777777778,-36.3491666666667,"148","136","53","4182","296","41","255","95","201","202","95","478","63","18","38","171","60","63","171"
2581,"Eucalyptus leucoxylon subsp. stephaniae",141.651111111111,-36.5588888888889,"142","135","51","4359","291","31","260","87","197","198","87","485","61","23","32","167","73","75","167"
2582,"Eucalyptus x macmahonii (E. phenax x E. wimmerensis)",141.735555555556,-36.6788888888889,"141","133","51","4271","289","32","257","87","196","196","87","494","62","23","33","171","72","74","171"
2583,"Eucalyptus froggattii",141.735555555556,-36.6788888888889,"141","133","51","4271","289","32","257","87","196","196","87","494","62","23","33","171","72","74","171"
2584,"Eucalyptus serraensis",142.514444444444,-37.1719444444444,"118","118","49","4184","260","20","240","71","172","172","65","913","119","37","36","330","123","123","328"
2585,"Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata)",144.364166666667,-37.6616666666667,"129","105","47","3941","253","34","219","101","179","179","79","676","70","44","15","205","138","138","170"
2587,"Eucalyptus calcareana",136.331944444444,-33.2255555555556,"164","131","51","4476","305","49","256","106","219","220","106","368","45","15","37","134","51","52","134"
2593,"Eucalyptus socialis subsp. viridans",136.077222222222,-33.2088888888889,"168","132","51","4352","309","54","255","112","222","223","112","331","41","12","38","123","44","46","123"
2596,"Eucalyptus oleosa subsp. ampliata",134.407222222222,-32.4113888888889,"171","126","53","3986","300","63","237","119","219","221","119","314","49","9","47","131","35","39","131"
2614,"Eucalyptus eremicola subsp. eremicola",130.104444444444,-29.8369444444444,"187","160","54","4729","340","44","296","157","135","244","123","170","19","10","19","49","33","49","37"
2631,"Eucalyptus concinna (SA big fruit variant)",130.221388888889,-29.3358333333333,"190","161","52","4976","346","42","304","249","134","249","122","174","20","9","23","56","31","56","34"
2633,"Eucalyptus wyolensis",130.221388888889,-29.3358333333333,"190","161","52","4976","346","42","304","249","134","249","122","174","20","9","23","56","31","56","34"
2677,"Eucalyptus intertexta",126.440277777778,-27.2033333333333,"207","150","46","6118","369","45","324","280","214","280","125","181","22","6","27","56","30","56","46"
2678,"Eucalyptus gamophylla",126.345,-26.9766666666667,"209","149","45","6182","370","45","325","282","216","282","125","184","23","5","29","58","29","58","47"
2684,"Eucalyptus sparsa",128.394722222222,-26.1022222222222,"213","148","46","6059","370","51","319","285","148","285","131","226","28","9","34","81","32","81","39"
2689,"Eucalyptus gillenii ",128.910277777778,-25.1161111111111,"214","145","46","6055","367","52","315","279","150","286","132","280","37","11","41","109","36","105","41"
2689,"Eucalyptus gillenii x E. camaldulensis subsp. arida",128.910277777778,-25.1161111111111,"214","145","46","6055","367","52","315","279","150","286","132","280","37","11","41","109","36","105","41"
2695,"Corymbia chippendalei",126.305,-26.2197222222222,"220","148","45","6343","381","53","328","295","228","295","134","174","22","3","33","57","24","57","46"
2713,"Eucalyptus rigidula",123.969722222222,-27.8113888888889,"208","148","46","6015","368","47","321","249","175","281","127","188","27","9","31","63","31","55","43"
2715,"Eucalyptus concinna (small fruit variant)",123.927222222222,-27.8347222222222,"207","147","45","5988","367","46","321","249","174","280","127","190","27","9","32","63","32","55","44"
2717,"Eucalyptus salubris",122.488055555556,-28.5588888888889,"199","141","45","5914","357","49","308","159","201","271","120","228","29","8","35","81","29","64","62"
2721,"Eucalyptus ewartiana",122.928055555556,-28.9108333333333,"196","141","46","5788","353","47","306","158","198","267","119","219","26","10","28","73","34","59","58"
2722,"Eucalyptus capillosa (E. nigrifunda)",123.499722222222,-28.8352777777778,"196","144","46","5758","354","44","310","158","163","267","119","210","25","11","26","68","37","56","52"
2726,"Eucalyptus ebbanoensis subsp. glauciramula",123.243888888889,-29.2111111111111,"192","142","46","5637","349","45","304","155","194","261","117","218","25","11","25","71","37","57","56"
2730,"Eucalyptus sp. 'Great Victoria Desert' (desert salicola)",123.374166666667,-29.3458333333333,"193","142","47","5580","348","46","302","156","194","261","118","213","24","11","24","68","37","55","55"
2732,"Eucalyptus oldfieldii",123.458888888889,-29.4311111111111,"189","142","47","5536","345","43","302","153","191","257","115","217","24","12","22","68","39","56","55"
2733,"Eucalyptus platycorys",123.556388888889,-29.5858333333333,"188","142","47","5492","344","43","301","153","189","256","115","216","23","12","21","67","39","56","55"
2752,"Corymbia ferriticola",118.409444444444,-26.3633333333333,"220","133","43","6301","376","68","308","294","217","298","136","214","35","4","58","82","15","70","64"
2756,"Eucalyptus horistes subsp. horistes",118.736666666667,-28.5563888888889,"201","142","45","6204","366","53","313","131","196","280","121","236","34","8","41","91","29","56","79"
2761,"Eucalyptus petraea",118.867222222222,-28.9638888888889,"198","142","45","6186","363","50","313","128","192","277","118","252","36","10","35","95","35","57","85"
2761,"Eucalyptus petraea",118.867222222222,-32.45,"171","144","50","5096","333","48","285","117","221","237","108","334","53","14","43","137","49","55","132"
2767,"Eucalyptus comitae-vallis",119.245555555556,-29.4994444444444,"196","144","45","6180","361","45","316","125","190","275","115","266","37","13","29","94","43","60","88"
2774,"Eucalyptus orbifolia",118.912222222222,-29.6205555555556,"190","144","45","6179","357","42","315","121","184","269","111","279","40","13","32","103","44","60","96"
2776,"Eucalyptus leptopoda subsp. subluta",121.077777777778,-29.485,"197","133","44","5849","353","55","298","129","196","270","120","240","32","11","31","80","35","65","72"
2784,"Eucalyptus balladoniensis subsp. sedens",123.675277777778,-31.2627777777778,"180","142","50","4757","327","48","279","151","150","239","117","231","26","14","19","69","47","55","59"
2787,"Eucalyptus sp. 'Cable Haul Road' (aff. hypolaena)",123.744722222222,-31.3469444444444,"180","142","51","4692","327","49","278","152","150","238","118","232","26","15","18","69","48","54","59"
2790,"Eucalyptus sp. 'Kitchener' (aff. horistes)",123.744722222222,-31.3469444444444,"180","142","51","4692","327","49","278","152","150","238","118","232","26","15","18","69","48","54","59"
2795,"Eucalyptus sp. North Balladonia (aff. sheathiana)",123.889444444444,-31.6219444444444,"179","142","51","4539","323","49","274","151","149","235","118","240","27","16","18","72","51","54","61"
2800,"Eucalyptus calcareana ",127.018333333333,-31.8977777777778,"170","121","54","3552","278","56","222","131","200","213","122","293","38","14","28","105","52","56","94"
2801,"Eucalyptus brachycalyx (E. pleurocorys)",127.043888888889,-32.0452777777778,"171","118","54","3459","276","60","216","133","212","213","124","297","40","14","31","109","49","55","97"
2802,"Eucalyptus incrassata ",127.092222222222,-32.2369444444444,"169","116","54","3373","271","60","211","133","209","210","124","314","43","14","33","118","49","56","105"
2873,"Eucalyptus molyneuxii",141.485277777778,-36.5738888888889,"142","135","52","4281","291","33","258","88","197","197","88","508","65","22","35","179","72","73","179"
2884,"Eucalyptus oleosa subsp. oleosa",141.634166666667,-35.1861111111111,"162","142","50","4806","319","40","279","131","221","224","101","334","37","20","22","105","63","63","99"
2886,"Eucalyptus oleosa subsp. oleosa",141.6625,-35.1813888888889,"162","142","50","4806","319","40","279","131","221","224","101","334","37","20","22","105","63","63","99"
2890,"Eucalyptus socialis subsp. socialis",141.708611111111,-35.1672222222222,"162","142","50","4834","320","39","281","131","224","224","100","336","37","20","21","106","63","63","99"
2895,"Eucalyptus microcarpa ",143.115277777778,-34.72,"167","138","48","5180","323","37","286","135","234","234","101","345","35","23","14","101","73","73","90"
2896,"Eucalyptus calycogona subsp. trachybasis",143.403888888889,-35.1258333333333,"164","135","48","5111","318","38","280","132","230","230","98","360","39","21","18","107","70","70","98"
2897,"Eucalyptus leucoxylon subsp. pruinosa",144.138611111111,-35.615,"161","131","47","5080","312","38","274","128","226","226","96","397","43","21","20","122","76","76","110"
2898,"Eucalyptus albens",147.200277777778,-35.1058333333333,"158","130","44","5663","317","28","289","119","229","231","86","550","57","34","15","160","116","118","148"
2899,"Eucalyptus polyanthemos subsp. polyanthemos",147.939444444444,-35.2658333333333,"146","139","47","5530","309","14","295","86","216","218","76","797","87","40","21","247","152","153","237"
2900,"Eucalyptus stenostoma",149.66,-36.1063888888889,"140","118","49","4201","259","21","238","174","93","192","84","902","110","42","25","282","145","248","173"
2902,"Eucalyptus bosistoana",149.797222222222,-36.1783333333333,"146","106","49","3869","252","37","215","179","102","194","95","985","121","44","25","313","157","303","194"
2903,"Eucalyptus paniculata",150.149166666667,-35.7691666666667,"158","92","48","3488","246","58","188","189","117","201","112","1079","124","59","23","335","182","327","236"
2904,"Eucalyptus triflora",150.128888888889,-35.0986111111111,"129","115","47","4380","254","12","242","181","79","183","70","974","109","60","17","292","194","267","216"
2908,"Eucalyptus scias subsp. callimastha",150.607222222222,-35.0161111111111,"166","87","48","3395","252","73","179","196","126","207","121","1281","144","70","23","402","225","387","298"
2910,"Eucalyptus luehmanniana",151.256388888889,-33.6569444444444,"170","97","48","3790","261","60","201","214","126","215","119","1295","158","66","28","448","213","380","284"
2911,"Eucalyptus scias subsp. scias",151.308055555556,-33.5788888888889,"173","99","48","3820","264","60","204","217","129","218","121","1283","159","61","29","446","208","393","271"
2912,"Eucalyptus umbra",151.308055555556,-33.5788888888889,"173","99","48","3820","264","60","204","217","129","218","121","1283","159","61","29","446","208","393","271"
2914,"Eucalyptus multicaulis",150.549166666667,-33.665,"150","123","48","4527","272","19","253","202","99","206","90","1219","181","52","38","478","167","444","207"
2915,"Eucalyptus cunninghamii",150.376388888889,-33.7705555555556,"130","111","46","4454","249","12","237","181","80","185","70","1323","177","57","33","494","198","448","255"
2916,"Eucalyptus blaxlandii",150.406944444444,-33.5466666666667,"127","108","46","4467","246","13","233","179","76","182","67","1264","165","59","32","472","195","431","237"
2917,"Eucalyptus prominula",150.988055555556,-32.8725,"161","126","49","4567","284","30","254","213","109","217","100","847","111","35","34","310","122","307","137"
2918,"Eucalyptus fergusonii subsp. fergusonii",151.989722222222,-32.6402777777778,"179","101","49","3776","272","68","204","223","135","224","128","1203","144","60","25","382","215","333","299"
2920,"Eucalyptus rudderi",152.369166666667,-32.0438888888889,"173","108","50","3808","271","58","213","218","129","219","122","1269","181","57","35","475","176","393","239"
