unique_ID,Long,Lat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,species,year,Genus,Subgenus,Section,Series,Subseries,Species,Subspecies,binomen,subsp,variety,habit,height_min_mm,leaf_width_min_mm,leaf_length_min_mm,fruit_width_min_mm,fruit_length_min_mm,height_max_mm,leaf_width_max_mm,leaf_length_max_mm,fruit_width_max_mm,fruit_length_max_mm,mid_mm_height,mid_mm_leaf_width,mid_mm_leaf_length,mid_mm_fruit_width,mid_mm_fruit_length,desc,source
640,152.17749999999998,-32.73305555555556,180,92,48,3554,265,76,189,162,177,222,132,1293,165,72,24,409,233,365,362,Eucalyptus capitellata,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,capitellata,NA,Eucalyptus capitellata,NA,NA,tree,NA,19,80,7,5,20000,30,170,12,8,20000,24.5,125,9.5,6.5,"Tree to 20 m. Bark grey-brown. Juvenile leaves broadly lanceolate, undulate, green, discolorous. Adult leaves lanceolate to broadly lanceolate, falcate, mucronate to acuminate, thick; lamina 8-17 cm long, 1.9-3 cm wide, shining, green, concolorous; lateral veins clearly visible, at 30Â°â€“45Â°; intramarginal vein up to 3 mm from margin; petiole flattened or channelled, 10-20 mm long. Umbels 7-11-flowered or sometimes more; peduncle flattened or angular, 7-15 mm long; pedicels absent. Buds fusiform; operculum conical, 4-5 mm long and wide; hypanthium obconical, 4-6 mm long, 4-5 mm wide. Fruits hemispherical or subglobular, 5-8 mm long, 7-12 mm wide; disc broad, level or convex, often red; valves 3 or 4, Â±level. Brown. Stringybark. Fig. 56 Oâ€“P","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
641,151.88722222222222,-32.783055555555556,179,98,48,3752,270,69,201,223,135,223,128,1171,137,59,24,363,215,318,293,Eucalyptus parramattensis subsp. decadens,1994,Eucalyptus,Symphyomyrtus,Exsertaria,'Liberivalvae' ms,NA,parramattensis,decadens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,152.9413888888889,-30.914166666666667,186,104,51,3545,277,74,203,215,144,228,137,1396,187,48,37,515,175,448,251,Eucalyptus pilularis,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pseudostringybarks,NA,pilularis,NA,Eucalyptus pilularis,NA,NA,tree,NA,16,90,7,6,70000,30,160,11,11,70000,23,125,9,8.5,"Tree to 70 m. Bark fibrous, grey-brown on most of trunk, then smooth, white or yellow-grey above, often with insect â€˜scribblesâ€™. Adult leaves lanceolate; lamina 9-16 cm long, 1.6-3 cm wide; lateral veins clearly visible, at 30Â°â€“45Â°; intramarginal vein up to 2 mm from margin; petiole flattened or channelled, 10-20 mm long. Umbels 7-15-flowered; peduncle flattened, 10-17 mm long; pedicels angular, 3-6 mm long. Operculum conical or rostrate, 4-5 mm long, 3-5 mm wide; hypanthium obconical, 3-4 mm long, 3-5 mm wide. Fruits hemispherical or subglobular, 6-11 mm long, 7-11 mm wide. Blackbutt. Fig. 57Uâ€“V","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
645,152.85333333333332,-30.81638888888889,184,111,51,3690,281,67,214,227,141,228,134,1368,184,45,39,528,162,468,231,Eucalyptus fusiformis,1994,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,fusiformis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,152.85333333333332,-30.81638888888889,184,111,51,3690,281,67,214,227,141,228,134,1368,184,45,39,528,162,468,231,Eucalyptus ancophila,1994,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Discolores,ancophila,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,152.7136111111111,-30.32361111111111,149,107,49,3903,249,34,215,193,103,195,96,2018,287,59,46,845,227,763,287,Eucalyptus nobilis,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,nobilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,152.03250000000003,-30.533055555555556,134,124,50,4441,253,7,246,188,84,188,75,878,132,39,38,337,123,337,140,Eucalyptus volcanica,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,'Clivosae' ms,volcanica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,152.03250000000003,-30.533055555555556,134,124,50,4441,253,7,246,188,84,188,75,878,132,39,38,337,123,337,140,Eucalyptus laevopinea,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,laevopinea,NA,Eucalyptus laevopinea,NA,NA,tree,NA,15,95,7,6,40000,25,140,12,11,40000,20,117.5,9.5,8.5,"Tree to 40 m. Bark smooth and white on smaller branches, fibrous and grey to red-brown elsewhere. Juvenile leaves ovate, green, discolorous. Adult leaves lanceolate, often falcate, acuminate; lamina 9.5-14 cm long, 1.5-2.5 cm wide, green, concolorous lateral veins clearly visible, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole channelled or flat, 10-20 mm long. Umbels 7-11-flowered; peduncle angular or flattened, 5-20 mm long; pedicels 1-6 mm long. Buds clavate; operculum hemispherical, apiculate, 3-4 mm long, 4-5 mm wide; hypanthium obconical, 3-4 mm long, 4-5 mm wide. Fruits hemispherical to subglobular, 6-11 mm long, 7-12 mm wide; disc broad, level or convex; valves 3 or 4, slightly included to exserted. Silvertop. Stringybark. Fig. 55Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
651,151.82416666666666,-30.533055555555556,132,128,50,4618,256,1,255,188,80,188,70,800,123,40,39,312,123,312,126,Eucalyptus nicholii,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,nicholii,NA,Eucalyptus nicholii,NA,NA,tree,NA,5,60,3,2,15000,10,130,4,5,15000,7.5,95,3.5,3.5,"Tree to 15 m. Bark rough, fibrous throughout, yellow-brown to grey-brown. Juvenile leaves alternate, crowded, shortly petiolate, linear, grey-green, concolorous. Adult leaves alternate, narrowly lanceolate acuminate; lamina 6-13 cm long, 0.5-1 cm wide, slightly blue-green to grey-green; lateral veins faint, at 35Â°â€“45Â°; intramarginal vein up to 1 mm from margin; petiole terete, 7-12 mm long. Peduncle terete, 5-7 mm long; pedicels 2-3 mm long. Buds ovoid or Â±fusiform; operculum conical, 1-3 mm long, approx 2 mm wide; hypanthium hemispherical to subglobular, 2-3 mm long, approx 2 mm wide. Fruits hemispherical to obconical, 2-5 mm long, 3-4 mm wide; disc level; valves slightly exserted. Narrow-leaved. Peppermint. Fig. 93 Oâ€“P","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
653,151.7011111111111,-30.401666666666664,130,128,50,4722,255,-1,256,187,67,187,67,784,118,40,37,299,131,299,131,Eucalyptus banksii,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,'Clivosae' ms,banksii,NA,Eucalyptus banksii,NA,NA,tree,NA,20,120,5,4,30000,30,200,7,6,30000,25,160,6,5,"Tree to 30 m. Bark rough, fibrous, Â±tessellated throughout, grey-brown. Juvenile leaves opposite, sessile, broadly ovate, cordate, glaucous, discolorous. Adult leaves alternate, lanceolate, acuminate; lamina 12-20 cm long, 2-3 cm wide, grey-green, concolorous; lateral veins faint, at 20Â°â€“40Â°; intramarginal vein up to 3 mm from margin; petiole terete, 20-30 mm long. Umbels 7-flowered; peduncle flattened, 5-10 mm long; pedicels absent. Buds ovoid, angular; operculum hemispherical, 2-3 mm long, 3-5 mm wide; hypanthium hemispherical, 2-3 mm long, 3-5 mm wide. Fruits hemispherical, sometimes 2-ribbed, 4-6 mm long, 5-7 mm wide; disc narrow, convex; valves 3 or 4, exserted. Tenterfield. Woollybutt. Fig. 94Qâ€“R","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
654,151.7108333333333,-30.43027777777778,130,128,50,4662,255,0,255,186,67,186,67,785,119,41,37,302,129,302,129,Eucalyptus youmanii,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,youmanii,NA,Eucalyptus youmanii,NA,NA,tree,NA,10,75,10,9,21000,20,130,15,12,21000,15,102.5,12.5,10.5,"Tree to 21 m. Bark grey to red-brown. Juvenile leaves ovate to orbicular, green, slightly discolorous. Adult leaves lanceolate, falcate, acuminate, thick; lamina 7.5-13 cm long, 1-2 cm wide, green, concolorous; lateral veins clearly visible, at 25Â°â€“35Â°; intramarginal vein up to 2 mm from margin; petiole channelled, 10-15 mm long. Umbels 7-flowered; peduncle flattened, 5-11 mm long; pedicels usually absent or occasionally 2-3 mm long. Buds fusiform, angular; operculum conical, 5-6 mm long, 5-7 mm wide; hypanthium obconical, 3-4 mm long, 5-7 mm wide. Fruits subglobular, often compressed by crowding and ribbed, 9-12 mm long, 10-15 mm wide; disc very broad, convex, ascending; valves 3, exserted. Youmanâ€™s Stringybark. Fig. 56Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
655,151.8775,-30.140277777777776,121,117,49,4480,237,-1,238,175,69,175,61,910,134,48,36,351,149,351,153,Eucalyptus radiata subsp. sejuncta,2000,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,NA,radiata,sejuncta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,151.85944444444445,-30.13611111111111,117,116,49,4473,233,-3,236,171,65,171,57,932,133,51,34,351,161,351,165,Eucalyptus nova-anglica,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,nova-anglica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,151.7925,-30.18638888888889,116,116,48,4506,233,-4,237,171,65,171,56,917,130,51,33,344,161,344,165,Eucalyptus acaciiformis,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,acaciiformis,NA,Eucalyptus acaciiformis,NA,NA,tree,NA,10,50,4,3,20000,15,100,5,4,20000,12.5,75,4.5,3.5,"Tree to 20 m. Bark rough, fibrous throughout, grey-brown. Juvenile leaves alternate, petiolate, elliptic, grey-green, concolorous. Adult leaves alternate, lanceolate, acuminate; lamina 5-10 cm long, 1-1.5 cm wide, green; lateral veins just visible, at 30Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole slightly flattened or terete, 6-18 mm long. Peduncle terete, 2-5 mm long; pedicels 1-3 mm long. Buds ovoid to obovoid or Â±fusiform; operculum conical or hemispherical, 1-2 mm long, 2-3 mm wide; hypanthium hemispherical, 2-3 mm long and wide. Fruits hemispherical, 3-4 mm long, 4-5 mm wide; disc level; valves 3 or 4, level or exserted, Wattle-leaved. Peppermint. Fig. 93Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
659,151.46166666666664,-29.983333333333334,129,130,49,4871,258,-4,262,178,99,189,64,868,115,43,28,302,157,297,166,Eucalyptus mckieana,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,mckieana,NA,Eucalyptus mckieana,NA,NA,tree,NA,10,60,NA,5,27000,20,90,NA,7,27000,15,75,NA,6,"Tree to 27 m. Bark grey. Juvenile leaves lanceolate to narrowly lanceolate, green, undulate, discolorous. Adult leaves lanceolate, acuminate, thick; lamina 6-9 cm long, 1-2 cm wide, green, shining, concolorous; lateral veins just visible, at 20Â°â€“35Â°; intramarginal vein up to 1 mm from margin; petiole channelled, 7-10 mm long. Umbels usually 7-11-flowered; peduncle angular or flattened, 7-12 mm long; pedicels 1-2 mm long. Buds ovoid to fusiform; operculum conical, approx 3 mm long and wide; hypanthium obconical, approx 3 mm long and wide. Fruits hemispherical or subglobular, 5-7 mm long and wide; disc moderately wide, level or convex; valves 3 or 4, Â±level. McKieâ€™s Stringybark. Fig. 57Sâ€“T","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
660,152.2625,-29.54416666666667,147,119,50,4300,259,21,238,198,97,198,88,1188,177,47,43,486,154,486,165,Eucalyptus williamsiana,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,williamsiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,152.2486111111111,-29.528888888888886,144,119,50,4306,257,19,238,196,94,196,86,1147,169,48,42,467,156,467,163,Eucalyptus olida,1997,Eucalyptus,Eucalyptus,Eucalyptus,Psathyroxyla,Considenianae,olida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,152.29111111111112,-29.525277777777777,135,114,49,4249,245,15,230,186,86,186,77,1240,177,52,40,492,172,492,184,Eucalyptus cameronii,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,cameronii,NA,Eucalyptus cameronii,NA,NA,tree,NA,17,60,5,4,40000,25,100,7,5,40000,21,80,6,4.5,"Tree to 40 m. Bark grey or grey-brown. Juvenile leaves ovate, undulate, green, discolorous. Adult leaves lanceolate to broadly lanceolate, acuminate; lamina 6-10 cm long, 1.7-2.5 cm wide, green, shining, concolorous or slightly discolorous; lateral veins faint, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole channelled, 8-12 mm long. Umbels 7â€“many-flowered; peduncle angular or flattened, 5-10 mm long; pedicels absent or very short. Buds fusiform; operculum conical, approx 3 mm long, 2 mm wide; hypanthium obconical, approx 2 mm long and wide. Fruits hemispherical or subglobular, sessile, crowded, 4-5 mm long, 5-7 mm wide; disc narrow, descending; valves 4, included. Diehard. Stringybark. Fig. 57Kâ€“L","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
663,152.3227777777778,-30.476666666666667,117,108,48,4160,225,4,221,165,69,167,61,1247,170,50,34,461,182,449,236,Eucalyptus planchoniana,1994,Eucalyptus,Eucalyptus,Eucalyptus,Planchonianae,NA,planchoniana,NA,Eucalyptus planchoniana,NA,NA,tree,NA,20,120,15,17,20000,33,160,26,26,20000,26.5,140,20.5,21.5,"Tree to 20 m. Bark red-brown yellow-brown to grey-brown. Adult leaves thick; lamina 12-16 cm long, 2-3.3 cm wide, blue-green; lateral veins just visible, at 45Â°â€“60Â°; intramarginal vein up to 1 mm from margin; petiole flattened, 15-25 mm long. Umbels 7-flowered; peduncle flattened, 13-30 mm long, up to 10 mm wide, pedicels angular, 2-10 mm long. Buds cylindrical, ribbed; operculum conical, 9-13 mm long, 7-9 mm wide; hypanthium cylindrical to conical, 11-15 mm long, 7-9 mm wide. Fruits ribbed, 17-26 mm long, 15-26 mm wide; valves 4. Seeds black. Needlebark. Stringybark. Fig. 58Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
664,152.8225,-29.453055555555554,187,119,51,3979,291,59,232,232,141,234,132,1190,173,36,45,480,126,476,159,Eucalyptus psammitica,1994,Eucalyptus,Eucalyptus,Eucalyptus,White-mahoganies,NA,psammitica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,152.6447222222222,-29.302222222222223,184,124,51,4095,293,53,240,233,137,233,127,1182,178,37,48,494,125,494,147,Eucalyptus fibrosa,1994,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,fibrosa,NA,Eucalyptus fibrosa,NA,NA,tree,NA,NA,NA,NA,NA,35000,NA,NA,NA,NA,35000,NA,NA,NA,NA,"Tree to 35 m. Bark rough throughout, grey-black to black. Juvenile leaves orbicular to ovate. Adult leaves narrowly to broadly lanceolate, acuminate; lateral veins just visible, at 35Â°â€“45Â°; intramarginal vein up to 1 mm from margin. Conflorescence terminal, paniculate, with some axillary umbels; umbels 7-11-flowered. Buds fusiform; operculum conical; hypanthium obconical. Fruits obconical, pyriform or hemispherical; disc narrow, level to ascending; valves 4 or 5, Â±level or exserted. Differs from E. decorticans, E. siderophloia and E. drepanophylla in the larger buds","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
667,152.39388888888888,-28.92888888888889,167,118,50,4133,277,44,233,217,120,217,110,1173,182,40,48,496,137,496,151,Eucalyptus interstans,1994,Eucalyptus,Symphyomyrtus,Exsertaria,'Liberivalvae' ms,NA,interstans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,152.00444444444443,-29.079722222222223,146,123,50,4452,262,16,246,200,86,200,86,942,122,46,34,356,154,356,154,Eucalyptus amplifolia subsp. sessiliflora,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,amplifolia,sessiliflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,151.96583333333334,-28.8825,136,119,49,4486,251,10,241,190,75,190,75,990,123,53,30,360,172,360,172,Eucalyptus brunnea,1998,Eucalyptus,Symphyomyrtus,Maidenaria,'Deaneanae' ms,NA,brunnea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,151.9077777777778,-28.90083333333333,149,125,49,4605,269,16,253,205,121,205,86,823,105,41,33,303,140,303,140,Eucalyptus sideroxylon,1994,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,NA,sideroxylon,NA,Eucalyptus sideroxylon,NA,NA,tree,NA,NA,10,NA,NA,35000,NA,20,NA,NA,35000,NA,15,NA,NA,"Tree to 35 m. Bark hard, black, deeply furrowed throughout or on trunk and larger branches, smooth, white on upper branches. Juvenile leaves alternate, petiolate, linear to lanceolate or ovate, green or grey-green, slightly discolorous. Adult leaves lanceolate to narrowly lanceolate, acuminate or uncinate; lamina green, grey-green or blue-green; lateral veins just visible, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole terete, 10-20 mm long. Peduncle quadrangular to terete; pedicels quadrangular. Buds ovoid, rostrate; operculum conical or rostrate; hypanthium ovoid to hemispherical. Fruits hemispherical, ovoid, subglobular or urceolate; valves 5 or 6, included. Fig. 3","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
675,151.85055555555556,-28.776944444444442,154,129,49,4710,276,17,259,210,89,210,89,791,101,40,34,294,134,294,134,Eucalyptus chloroclada,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Erythroxyla,chloroclada,NA,Eucalyptus chloroclada,NA,NA,tree,NA,20,60,NA,4,15000,30,150,NA,6,15000,25,105,NA,5,"Tree or sometimes a mallee, to 15 m. Bark smooth throughout, cream, grey, white or cream-orange. Juvenile leaves orbicular to ovate, pale green, slightly discolorous. Adult leaves lanceolate, acute or acuminate, thin; lamina 6-15 cm long, 2-3 cm wide, dull or shining, green; lateral veins at 30Â°â€“45Â°; intramarginal vein up to 2 mm from margin; petiole terete or channelled, 10-22 mm long. Umbels 7-flowered; peduncle usually quadrangular, 6-10 mm long; pedicels 1-3 mm long. Buds conical; operculum conical, 4-7 mm long, 3-5 mm wide; hypanthium hemispherical or obconical, 4-7 mm long, 3-5 mm wide. Fruits hemispherical, 4-6 mm long and wide; disc broad, level or ascending; valves 4. Seeds brown-black. Baradine. Gum, Red. Gum. Fig. 91Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
679,150.69333333333333,-27.116666666666667,191,144,50,5160,323,40,283,245,121,252,121,651,96,30,40,257,102,252,102,Eucalyptus populnea subsp. populnea,1994,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,populnea,populnea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,150.69333333333333,-27.116666666666667,191,144,50,5160,323,40,283,245,121,252,121,651,96,30,40,257,102,252,102,Eucalyptus elegans,1994,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,150.48305555555555,-27.134166666666665,192,143,50,5197,324,40,284,246,121,253,121,643,91,31,38,247,104,246,104,Eucalyptus exserta,1994,Eucalyptus,Symphyomyrtus,Exsertaria,Exsertae,Exsertae,exserta,NA,Eucalyptus exserta,NA,NA,tree,NA,7,80,4,5,25000,17,180,9,8,25000,12,130,6.5,6.5,"Tree to 25 m. Bark rough, fibrous, hard, with longitudinal fissures on trunk and larger branches, then smooth and grey above. Juvenile leaves linear, green, concolorous. Adult leaves narrowly lanceolate to lanceolate, acute or acuminate, thin; lamina 8-18 cm long, 0.7-1.7 cm wide, slightly shining, green; lateral veins at 30Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete or slightly flattened, 10-20 mm long. Umbels 7-flowered; peduncle thick, angular, 4-20 mm long; pedicels absent or angular, to 5 mm long. Buds ovoid or fusiform; operculum conical, 5-9 mm long, 4-6 mm wide; hypanthium obconical, 2-3 mm long, 4-6 mm wide. Fruits ovoid or subglobular, 5-8 mm long, 4-9 mm wide; disc broad, steeply ascending; valves usually 4, strongly exserted. Seeds brown-black. Queensland. Peppermint. Fig. 92Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
683,150.48333333333332,-27.1325,192,143,50,5197,324,40,284,246,121,253,121,643,91,31,38,247,104,246,104,Eucalyptus panda,1994,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,panda,NA,Eucalyptus panda,NA,NA,tree,NA,8,55,5,4,20000,25,100,6,5,20000,16.5,77.5,5.5,4.5,"Tree, often straggly, to 20 m. Bark rough throughout, grey. Juvenile leaves narrowly lanceolate, grey-green, concolorous. Adult leaves lanceolate to broadly lanceolate, apiculate or acuminate; lamina 5.5-10 cm long, 0.8-2.5 cm wide, dull, grey-green, concolorous; lateral veins faint, at 45Â°â€“50Â°; intramarginal vein up to 1 mm from margin; petiole 7-15 mm long. Peduncle terete, 4-7 mm long; pedicels terete, 2-4 mm long. Buds fusiform; operculum conical, often narrower than hypanthium, 2-4 mm long, 3-4 mm wide; hypanthium obconical, approx 4 mm long, 4-5 mm wide. Fruits hemispherical or obconical, 4-5 mm long, 5-6 mm wide; disc narrow, descending; valves 4 or 5, included to slightly exserted. Seeds smooth. Tumbledown. Ironbark. Fig. 108Câ€“D","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
686,150.73472222222222,-26.63111111111111,194,144,50,5060,324,41,283,253,137,253,124,648,98,28,40,259,98,259,101,Eucalyptus argophloia,1994,Eucalyptus,Symphyomyrtus,Adnataria,Submelliodorae,NA,argophloia,NA,Eucalyptus argophloia,NA,NA,tree,NA,8,85,NA,NA,40000,13,130,NA,NA,40000,10.5,107.5,NA,NA,"Tree to 40 m. Bark smooth throughout, usually white but seasonally brown, yellow to pink-grey, with approx 1 m of decorticating bark at base of trunk. Juvenile leaves linear to narrowly lanceolate, grey-green, slightly discolorous. Adult leaves narrowly lanceolate, acute to acuminate; lamina 8.5-13 cm long, 0.8-1.3 cm wide, green; lateral veins just visible, at 30Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete, 7-12 mm long. Conflorescence axillary, sometimes terminal, simple; umbels 7-flowered; peduncle quadrangular, 4-8 mm long; pedicels 1-5 mm long. Buds ovoid to subglobular; operculum hemispherical, 1-2 mm long, 3-4 mm wide; hypanthium hemispherical, 2-3 mm long, 3-4 mm wide. Fruit hemispherical, 3-5 mm long, 4-7 mm wide; disc moderately broad, Â±level; valves 4-6, slightly included to slightly exserted. Queensland. White. Gum. Fig. 103Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
689,150.86805555555557,-26.352500000000003,189,144,51,4931,318,38,280,247,134,247,121,665,97,30,41,267,100,267,101,Eucalyptus dura,1994,Eucalyptus,Symphyomyrtus,Adnataria,Rhodoxyla,Concolores,dura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,150.04805555555555,-26.26722222222222,199,146,50,5175,331,43,288,259,141,259,127,659,93,27,41,268,97,268,103,Eucalyptus melanophloia subsp. melanophloia,1994,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,NA,melanophloia,melanophloia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,150.01444444444445,-24.706666666666667,211,147,53,4680,334,57,277,265,159,265,145,663,99,24,48,282,84,282,87,Eucalyptus cambageana,1994,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Amissae,cambageana,NA,Eucalyptus cambageana,NA,NA,tree,NA,NA,NA,3,4,35000,NA,NA,5,7,35000,NA,NA,4,5.5,"Tree to 35 m. Adult leaves: lamina 9.5-17 cm long, 1.1-2 cm wide; lateral veins clearly visible, at 30Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole terete, 10-20 mm long. Peduncle terete or angular, 4-11 mm long; pedicels thick, angular, 2-6 mm long. Operculum hemispherical to conical, 2-3 mm long, 3-4 mm wide; hypanthium obovoid to obconical, 2-3 mm long, 3-4 mm wide. Fruits 4-7 mm long, 3-5 mm wide; disc white. Coowarra. Box. Fig. 101Câ€“D","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
698,148.90055555555557,-24.576944444444443,208,149,52,4889,338,53,285,264,154,264,140,683,112,21,53,311,79,311,84,Eucalyptus orgadophila,1994,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,orgadophila,NA,Eucalyptus orgadophila,NA,NA,tree,NA,12,50,4,5,15000,25,120,6,8,15000,18.5,85,5,6.5,"Tree to 15 m. Bark rough on most of trunk, then smooth and grey-white above. Adult leaves narrowly to broadly lanceolate, acute to acuminate; lamina 5-12 cm long, 1.2-2.5 cm wide, grey-green or dull green; lateral veins faint, at 25Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete, 12-15 mm long. Peduncle quadrangular, 7-13 mm long; pedicels terete, 1-4 mm long. Operculum hemispherical, sometimes apiculate, 3-5 mm long, 4-5 mm wide; hypanthium hemispherical, 4-5 mm long and wide. Fruits subglobular to subpyriform, 5-8 mm long, 4-6 mm wide; disc descending; valves 3-5, included. Mountain. Coolibah, Gum-topped. Box. Fig. 101Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
